2025-05-18 18:10:44,763 - MapData - INFO - マップデータの読み込みを開始: /Users/eightman/Documents/Paradox Interactive/Hearts of Iron IV/mod/SSW_mod
2025-05-18 18:10:44,764 - MapData - INFO - プロヴィンス定義ファイルを読み込み中: /Users/eightman/Documents/Paradox Interactive/Hearts of Iron IV/mod/SSW_mod/map/definition.csv
2025-05-18 18:10:44,766 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=1, RGB=(230,81,119), タイプ=lake, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8029, RGB=(93,105,131), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8030, RGB=(93,108,46), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8031, RGB=(93,108,196), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8032, RGB=(93,111,11), タイプ=land, 沿岸=True
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8033, RGB=(93,111,161), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8034, RGB=(93,111,216), タイプ=land, 沿岸=True
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8035, RGB=(93,114,76), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8036, RGB=(93,114,181), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8037, RGB=(93,114,226), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8038, RGB=(93,117,41), タイプ=land, 沿岸=True
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8039, RGB=(93,117,146), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8040, RGB=(93,117,191), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8041, RGB=(93,120,6), タイプ=land, 沿岸=False
2025-05-18 18:10:45,203 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8042, RGB=(93,120,156), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8043, RGB=(93,120,211), タイプ=land, 沿岸=True
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8044, RGB=(93,123,71), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8045, RGB=(93,123,176), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8046, RGB=(93,126,36), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8047, RGB=(93,126,91), タイプ=land, 沿岸=True
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8048, RGB=(93,126,141), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8049, RGB=(93,129,1), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8050, RGB=(93,129,56), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8051, RGB=(93,129,206), タイプ=land, 沿岸=True
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8052, RGB=(93,132,21), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8053, RGB=(93,132,66), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8054, RGB=(93,132,171), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8055, RGB=(93,135,31), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8056, RGB=(93,135,86), タイプ=land, 沿岸=True
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8057, RGB=(93,135,136), タイプ=land, 沿岸=True
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8058, RGB=(93,138,51), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8059, RGB=(93,138,201), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8060, RGB=(93,141,16), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8061, RGB=(93,141,166), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8062, RGB=(93,141,221), タイプ=land, 沿岸=False
2025-05-18 18:10:45,204 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8063, RGB=(93,144,81), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8064, RGB=(93,144,131), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8065, RGB=(93,144,186), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8066, RGB=(93,147,46), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8067, RGB=(93,147,151), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8068, RGB=(93,147,196), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8069, RGB=(93,150,11), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8070, RGB=(93,150,161), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8071, RGB=(93,150,216), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8072, RGB=(93,153,76), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8073, RGB=(93,153,181), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8074, RGB=(93,156,41), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8075, RGB=(93,156,96), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8076, RGB=(93,156,146), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8077, RGB=(93,159,6), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8078, RGB=(93,159,61), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8079, RGB=(93,159,211), タイプ=land, 沿岸=True
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8080, RGB=(93,162,26), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8081, RGB=(93,162,71), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8082, RGB=(93,162,176), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8083, RGB=(93,165,36), タイプ=land, 沿岸=False
2025-05-18 18:10:45,205 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8084, RGB=(93,165,91), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8085, RGB=(93,165,141), タイプ=land, 沿岸=True
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8086, RGB=(93,168,1), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8087, RGB=(93,168,56), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8088, RGB=(93,168,206), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8089, RGB=(93,171,21), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8090, RGB=(93,171,171), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8091, RGB=(93,171,226), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8092, RGB=(93,174,86), タイプ=land, 沿岸=True
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8093, RGB=(93,174,136), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8094, RGB=(93,174,191), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8095, RGB=(93,177,51), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8096, RGB=(93,177,156), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8097, RGB=(93,177,201), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8098, RGB=(93,180,16), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8099, RGB=(93,180,166), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8100, RGB=(93,180,221), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8101, RGB=(93,183,81), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8102, RGB=(93,183,131), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8103, RGB=(93,183,186), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8104, RGB=(93,186,46), タイプ=land, 沿岸=False
2025-05-18 18:10:45,206 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8105, RGB=(93,186,151), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8106, RGB=(93,189,11), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8107, RGB=(93,189,66), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8108, RGB=(93,189,216), タイプ=land, 沿岸=True
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8109, RGB=(93,192,31), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8110, RGB=(93,192,76), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8111, RGB=(93,192,181), タイプ=land, 沿岸=True
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8112, RGB=(93,195,41), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8113, RGB=(93,195,96), タイプ=land, 沿岸=True
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8114, RGB=(93,195,146), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8115, RGB=(93,198,6), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8116, RGB=(93,198,61), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8117, RGB=(93,198,211), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8118, RGB=(93,201,26), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8119, RGB=(93,201,176), タイプ=land, 沿岸=True
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8120, RGB=(93,204,91), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8121, RGB=(93,204,141), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8122, RGB=(93,204,196), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8123, RGB=(93,207,56), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8124, RGB=(93,207,161), タイプ=land, 沿岸=True
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8125, RGB=(93,207,206), タイプ=land, 沿岸=False
2025-05-18 18:10:45,207 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8126, RGB=(93,210,21), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8127, RGB=(93,210,171), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8128, RGB=(93,210,226), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8129, RGB=(94,0,41), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8130, RGB=(94,0,146), タイプ=land, 沿岸=True
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8131, RGB=(94,0,248), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8132, RGB=(94,2,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8133, RGB=(94,3,6), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8134, RGB=(94,3,211), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8135, RGB=(94,4,244), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8136, RGB=(94,6,176), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8137, RGB=(94,6,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8138, RGB=(94,9,141), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8139, RGB=(94,10,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8140, RGB=(94,12,206), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8141, RGB=(94,12,248), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8142, RGB=(94,14,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8143, RGB=(94,15,21), タイプ=land, 沿岸=True
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8144, RGB=(94,15,171), タイプ=land, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8145, RGB=(94,15,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8146, RGB=(94,16,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,208 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8147, RGB=(94,17,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8148, RGB=(94,18,86), タイプ=land, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8149, RGB=(94,18,136), タイプ=land, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8150, RGB=(94,19,248), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8151, RGB=(94,20,236), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8152, RGB=(94,21,51), タイプ=land, 沿岸=True
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8153, RGB=(94,21,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8154, RGB=(94,23,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8155, RGB=(94,24,16), タイプ=land, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8156, RGB=(94,24,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8157, RGB=(94,27,81), タイプ=land, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8158, RGB=(94,28,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8159, RGB=(94,29,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8160, RGB=(94,30,46), タイプ=land, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8161, RGB=(94,30,151), タイプ=land, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8162, RGB=(94,30,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8163, RGB=(94,31,248), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8164, RGB=(94,33,11), タイプ=land, 沿岸=True
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8165, RGB=(94,33,216), タイプ=land, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8166, RGB=(94,33,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8167, RGB=(94,34,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,209 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8168, RGB=(94,35,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8169, RGB=(94,36,181), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8170, RGB=(94,37,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8171, RGB=(94,38,248), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8172, RGB=(94,39,146), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8173, RGB=(94,39,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8174, RGB=(94,40,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8175, RGB=(94,42,211), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8176, RGB=(94,45,26), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8177, RGB=(94,45,176), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8178, RGB=(94,48,91), タイプ=land, 沿岸=True
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8179, RGB=(94,48,141), タイプ=land, 沿岸=True
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8180, RGB=(94,51,56), タイプ=land, 沿岸=True
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8181, RGB=(94,54,21), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8182, RGB=(94,57,86), タイプ=land, 沿岸=True
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8183, RGB=(94,60,51), タイプ=land, 沿岸=True
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8184, RGB=(94,60,156), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8185, RGB=(94,63,16), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8186, RGB=(94,63,221), タイプ=land, 沿岸=True
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8187, RGB=(94,66,186), タイプ=land, 沿岸=False
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8188, RGB=(94,69,151), タイプ=land, 沿岸=True
2025-05-18 18:10:45,210 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8189, RGB=(94,72,216), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8190, RGB=(94,75,31), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8191, RGB=(94,75,181), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8192, RGB=(94,78,96), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8193, RGB=(94,78,146), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8194, RGB=(94,81,61), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8195, RGB=(94,84,26), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8196, RGB=(94,87,91), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8197, RGB=(94,90,56), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8198, RGB=(94,90,161), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8199, RGB=(94,93,21), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8200, RGB=(94,93,226), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8201, RGB=(94,96,191), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8202, RGB=(94,99,156), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8203, RGB=(94,102,221), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8204, RGB=(94,105,36), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8205, RGB=(94,105,186), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8206, RGB=(94,108,1), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8207, RGB=(94,108,151), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8208, RGB=(94,111,66), タイプ=land, 沿岸=False
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8209, RGB=(94,114,31), タイプ=land, 沿岸=True
2025-05-18 18:10:45,211 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8210, RGB=(94,117,96), タイプ=land, 沿岸=False
2025-05-18 18:10:45,212 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8211, RGB=(94,120,61), タイプ=land, 沿岸=False
2025-05-18 18:10:45,212 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8212, RGB=(94,120,166), タイプ=land, 沿岸=True
2025-05-18 18:10:45,212 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8213, RGB=(94,123,26), タイプ=land, 沿岸=False
2025-05-18 18:10:45,212 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8214, RGB=(94,123,131), タイプ=land, 沿岸=False
2025-05-18 18:10:45,212 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8215, RGB=(94,126,196), タイプ=land, 沿岸=False
2025-05-18 18:10:45,212 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=8216, RGB=(94,129,161), タイプ=land, 沿岸=False
